X,Y,OBJECTID,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,BSTP_LON,BSTP_LAT,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-77.0898673166371,38.9407057910844,3437,1304324,1002323,8093,PRS,1953/10/12 00:00:00+00,REV,45TH ST NW,MASSACHUSETTS AVE NW,134,NEX,UNKNOWN,MASSACHUSETTS AVE NW + 45TH ST NW,,KFH,2009/06/16 00:00:00+00,1,INS,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,6,N,Y,Y,NON,UPV,7.4000001,Y,N,U,Y,Y,N,U,Y,N,N,N,NSG,,N,N,U,U,U,U,U,U,-77.089865,38.940698,BusStopPt_3432,,{BB3F5D4A-159D-453E-9FB8-120141C21AD5},,,,
-76.9617112750753,38.9407087996451,3438,1305728,3001468,8095,PRS,1949/08/28 00:00:00+00,REV,34TH ST,RAINIER AVE,130,NEA,UNKNOWN,RAINIER AVE + 34TH ST,,WSV,2019/05/02 14:36:06+00,0,EXM,NAPP,N,N,N,N,NON,EXM,EXM,E,N,E,4,N,E,Y,NON,NON,3,Y,E,N,N,N,N,N,N,N,N,N,YMR,20,N,N,N,N,U,N,N,U,-76.961709,38.940701,BusStopPt_6977,,{1BDC453C-7953-49DB-ACF4-C9213CA2DC0E},,,,
-77.0613463043218,38.9406827921613,3439,1301926,1002312,8081,PRS,1935/09/15 00:00:00+00,REV,TILDEN ST NW,CONNECTICUT AVE NW,338,NEA,BEGIN 27' S OF S CURB-EXTD S 123',CONNECTICUT AVE NW + TILDEN ST NW,,KFH,2006/03/27 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,2.4000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,-77.061344,38.940675,BusStopPt_5081,,{A8E2FCF6-1254-4164-B7CC-7EACEC835733},,,,
-77.0040102855594,38.9406867960248,3440,1302229,1002320,8089,PRS,1951/12/09 00:00:00+00,REV,2ND ST NE,TAYLOR ST NE,90,FAX,UNKNOWN,TAYLOR ST NE + 2ND ST NE,,KFH,2006/06/16 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,,N,N,U,Y,N,N,U,Y,N,N,N,NSG,,N,Y,U,U,U,U,U,U,-77.004008,38.940679,BusStopPt_3622,,{9BA76D77-BF50-41EF-A0D0-C232712AA785},,,,
-77.001924290848,38.9406867949651,3441,1302223,1002314,8083,PRS,1980/05/13 00:00:00+00,UNK,THE HEIGHTS,TAYLOR ST NE,91,FAR,UNKNOWN,TAYLOR ST NE + THE HEIGHTS,,KFH,2006/06/16 00:00:00+00,,UNK,UNKW,N,Y,N,N,SWK,CON,NON,Y,N,E,6,Y,Y,Y,NON,SLP,,N,N,U,N,N,N,U,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.001922,38.940679,BusStopPt_3301,,{12041B1E-ACB5-4941-8235-09CF73DB17F5},,,,
-76.9932942852388,38.9406757996546,3442,1302224,1002315,8084,PRS,1978/02/19 00:00:00+00,REV,9TH ST NE,TAYLOR ST NE,90,FAR,UNKNOWN,TAYLOR ST NE + 9TH ST NE,,KFH,2006/08/18 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,Y,N,E,2,Y,Y,N,LSC,CRK,4.30000019,N,N,Y,N,N,N,Y,U,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,-76.993292,38.940668,BusStopPt_8397,,{2915B35B-0902-484F-8D9E-22ABF66F789E},,,,
-76.9950832824478,38.9406737986384,3443,1302225,1002316,8085,PRS,1978/02/19 00:00:00+00,REV,8TH ST NE,TAYLOR ST NE,90,NEA,UNKNOWN,TAYLOR ST NE + 8TH ST NE,,KFH,2006/08/17 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,Y,N,E,2,Y,Y,N,NON,CRK,4.19999981,N,N,Y,N,N,N,Y,U,Y,N,N,NPL,,U,N,U,N,U,U,U,U,-76.995081,38.940666,BusStopPt_3066,,{68DFE12E-FBDF-44F3-A443-ACD447E69874},,,,
-76.9994702908785,38.9406627935399,3444,1302222,1002313,8082,PRS,1987/07/10 00:00:00+00,REV,JOHN F MCCORMACK RD NE,TAYLOR ST NE,92,NEA,60' W OF -,TAYLOR ST NE + JOHN F MCCORMACK RD NE,,KFH,2006/06/16 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,Y,N,E,6,Y,Y,Y,NON,SLP,6.0999999,Y,N,U,Y,Y,N,U,Y,Y,Y,Y,NPL,,U,N,U,N,U,U,U,U,-76.999468,38.940655,BusStopPt_3551,,{07793816-DF63-4089-A067-648F05840600},,,,
-77.1362763258162,38.9405227914356,3445,1305925,5001705,20447,PRS,1975/03/06 00:00:00+00,UNK,KIRBY RD,DOLLEY MADISON BLVD,304,UNK,UNKNOWN,DOLLEY MADISON BLVD + KIRBY RD,,KFH,2012/04/05 00:00:00+00,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,Y,Y,U,Y,N,N,E,N,Y,N,N,NPL,150,N,N,N,N,U,U,U,U,-77.136274,38.940515,BusStopPt_3925,,{A6CB8667-20F4-47A1-8D3B-87556CB4A44B},,,,
-76.9811572807961,38.9405937952359,3446,1305844,1002311,21902,PRS,1978/02/19 00:00:00+00,REV,TAYLOR ST NE,SOUTH DAKOTA AVE NE,320,NEA,UNKNOWN,SOUTH DAKOTA AVE NE + TAYLOR ST NE,,KFH,2006/08/18 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,6,N,N,N,NON,UNK,2.29999995,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,N,U,U,U,U,-76.981155,38.940586,BusStopPt_8742,,{68A8C423-2E24-4C14-BBFB-CA19EB761A3C},,,,
-76.8708022496116,38.9405097999208,3447,1310403,3001465,8079,PRS,1978/12/03 00:00:00+00,REV,POLK ST,JEFFERSON AVE,211,NEA,UNKNOWN,JEFFERSON AVE + POLK ST,,WSV,2019/04/05 14:51:31+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,UPV,6.5,Y,Y,Y,E,N,N,N,N,N,N,N,NSG,150,N,N,N,N,U,N,N,U,-76.8708,38.940502,BusStopPt_7518,,{FA38DC71-848E-4162-B67D-E94398D33875},,,,
-76.9177412574029,38.9405287978996,3448,1301137,3001466,8080,PRS,1901/01/01 00:00:00+00,REV,PARKWAY SHOPPING CTR,57TH AVE,197,NEA,N OF ENTR TO S/C,57TH AVE + PARKWAY SHOPPING CTR,,KFH,2006/09/07 00:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,-76.917739,38.940521,BusStopPt_369,,{FA84AEBE-7D47-46AC-B945-9616756112C2},,,,
-76.8711482497572,38.9403737961418,3449,1301622,3001464,8074,PRS,1978/12/03 00:00:00+00,REV,JEFFERSON AVE,POLK ST,122,NEA,UNKNOWN,POLK ST + JEFFERSON AVE,,WSV,2019/04/04 14:21:04+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,6.4000001,Y,E,N,E,N,E,N,N,Y,N,N,YUN,80,N,N,N,N,U,N,N,U,-76.871146,38.940366,BusStopPt_2832,,{6FB06BA4-62CA-4F06-AF92-D79E7778A40C},,,,
-77.0214372950213,38.9404417919636,3450,1302097,1003043,13075,PRS,1949/12/13 00:00:00+00,REV,7TH ST NW,NEW HAMPSHIRE AVE NW,210,NEA,UNKNOWN,NEW HAMPSHIRE AVE NW + 7TH ST NW,,KFH,2006/06/06 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,5,N,N,Y,Y,N,N,Y,Y,Y,N,N,NSG,,N,Y,U,Y,U,U,U,U,-77.021435,38.940434,BusStopPt_2812,,{DB63E049-7205-4F6A-A3A3-79676953DCBF},,,,
-76.956169274114,38.9403727984861,3451,1305369,3001463,8073,PRS,1901/01/01 00:00:00+00,REV,SHEPHERD ST,38TH ST,356,FAR,UNKNOWN,38TH ST + SHEPHERD ST,,WSV,2019/05/20 10:11:21+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,1.10000002,N,N,Y,Y,N,N,N,N,N,N,N,YMR,40,N,Y,N,N,U,N,N,U,-76.956167,38.940365,BusStopPt_2814,,{F6583A4C-434F-4C58-9CA4-B4B3A3BD6B2A},,,,
-76.9699212779083,38.9403597959244,3452,1305557,3001461,18604,PRS,1978/02/19 00:00:00+00,REV,RUSSELL AVE,EASTERN AVE NE,314,FAR,UNKNOWN,EASTERN AVE NE + RUSSELL AVE,,WSV,2018/09/24 13:30:13+00,0,EXM,WMAT,N,Y,N,Y,58U,CON,NON,Y,Y,N,6,N,Y,Y,NON,NON,3,Y,Y,N,N,N,Y,Y,E,N,N,N,YMR,150,N,Y,N,N,U,N,N,U,-76.969919,38.940352,BusStopPt_2725,,{9426421A-2C1E-464A-B1AB-F7934330EBA5},,,,
-76.9563242778518,38.9403537949525,3453,1305368,3001462,8072,PRS,1901/01/01 00:00:00+00,REV,SHEPHERD ST,38TH ST,173,NEA,N OF ENTR TO FINCHLEY SQ APTS,38TH ST + SHEPHERD ST,,WSV,2019/05/20 10:07:25+00,0,EXM,NAPP,N,N,N,N,SWK,EXM,EXM,E,Y,N,8,Y,E,N,NON,SLP,2.0999999,Y,Y,Y,Y,N,N,N,N,N,N,N,NSG,150,N,N,N,N,U,N,N,U,-76.956322,38.940346,BusStopPt_2110,,{E6CB6643-8422-4B2F-8C41-90BA28A8D25E},,,,
-76.9176512555759,38.9402757995804,3454,1301142,3001460,8066,PRS,1901/01/01 00:00:00+00,REV,ANNAPOLIS RD,57TH AVE,16,FAR,150' N OF -,57TH AVE + ANNAPOLIS RD,,KFH,2006/09/07 00:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,UNK,,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,YUN,,U,N,U,N,U,U,U,U,-76.917649,38.940268,BusStopPt_4362,,{62509310-96BE-4D95-8809-7F6E55D2DC8D},,,,
-76.8740802501062,38.9401987981212,3455,1301607,3001459,8065,PRS,1978/12/03 00:00:00+00,UNK,#3611,PENNSY DR,223,MID,OPP -- @ G&E POLE #371371,PENNSY DR + #3611,,WSV,2019/04/05 14:53:59+00,0,EXM,NAPP,N,N,E,N,NON,EXM,EXM,E,N,E,6,Y,E,Y,NON,NON,0,N,N,N,N,N,N,N,N,N,N,N,NSG,150,N,Y,N,N,U,N,N,U,-76.874078,38.940191,BusStopPt_6393,,{42ADCF35-7842-45ED-9BF4-D9245FD2192B},,,,
-77.0150682958004,38.9402087961961,3456,1302187,1003077,13140,PRS,1901/01/01 00:00:00+00,REV,SHEPHERD ST NW,ROCK CREEK CHURCH RD NW,211,NEA,UNKNOWN,ROCK CREEK CHURCH RD NW + SHEPHERD ST NW,,KFH,2006/05/11 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,5,N,N,N,NON,UNK,4.80000019,N,N,Y,N,N,N,Y,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.015066,38.940201,BusStopPt_3127,,{3E12AD9B-6684-4E57-A239-83AB18532D80},,,,
-77.174549339198,38.9400687919071,3457,1306321,5001702,8062,PRS,1901/01/01 00:00:00+00,UNK,DOLLEY MADISON BLVD,CHAIN BRIDGE RD,14,UNK,E OF E ENTR TO SALONA VILLAGE S/C,CHAIN BRIDGE RD + DOLLEY MADISON BLVD,,KFH,2012/03/29 00:00:00+00,1,INS,WMAT,N,Y,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,N,N,N,N,N,Y,Y,N,Y,NPL,150,N,N,N,N,U,U,U,U,-77.174547,38.940061,BusStopPt_10028,,{6C2BA67E-C37F-466C-AF40-EE7ABEF2D66A},,,,
-76.9542712724276,38.9401707990969,3458,1305762,3001458,8064,PRS,1958/09/07 00:00:00+00,REV,SHEPHERD ST,RHODE ISLAND AVE,228,NEA,UNKNOWN,RHODE ISLAND AVE + SHEPHERD ST,,WSV,2019/05/09 09:12:33+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,4,N,Y,Y,NON,NON,1.5,N,N,Y,Y,N,N,Y,Y,N,N,N,NPL,150,N,Y,N,Y,U,N,N,U,-76.954269,38.940163,BusStopPt_8995,,{3E631A11-7439-4F1D-9983-959EC1E0D8A6},,,,
-76.8739812420638,38.9400258040941,3459,1301606,3001457,8061,PRS,1978/12/03 00:00:00+00,UNK,#3611,PENNSY DR,43,MID,FRT OF --,PENNSY DR + #3611,,WSV,2019/04/05 14:58:31+00,0,EXM,NAPP,N,N,E,N,NON,EXM,EXM,E,N,E,5,Y,E,N,NON,NON,0,N,N,N,N,N,N,N,N,N,N,N,NSG,150,N,Y,N,N,U,N,N,U,-76.873979,38.940018,BusStopPt_4203,,{F2C4F358-CED9-44F4-B8C3-2759DBD9AEC1},,,,
-76.9925832866946,38.9400747954783,3460,1301812,1002306,8060,PRS,1971/11/15 00:00:00+00,UNK,SIGSBEE PL NE,10TH ST NE,1,FAR,FRT OF #4101,10TH ST NE + SIGSBEE PL NE,,KFH,2006/08/18 00:00:00+00,,UNK,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,5,N,Y,N,NON,UNK,4.5999999,N,N,Y,N,N,N,Y,U,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,-76.992581,38.940067,BusStopPt_696,,{64316EA6-5854-41B1-9A03-EF42BF1FA612},,,,
-77.0840563134818,38.9399827934303,3461,1304424,1002304,8057,PRS,1946/03/03 00:00:00+00,UNK,NAVAL SECURITY CENTER,NEBRASKA AVE NW,33,FAR,2ND ENTR TO - (720' N OF WARD CIR),NEBRASKA AVE NW + NAVAL SECURITY CENTER,,KFH,2009/06/16 00:00:00+00,,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.084054,38.939975,BusStopPt_2151,,{BE12F4C8-4609-494F-836F-D45715744A23},,,,
-77.025154290263,38.9400057974015,3462,1301977,1002307,8063,PRS,1964/05/18 00:00:00+00,REV,SHEPHERD ST NW,GEORGIA AVE NW,169,NEA,UNKNOWN,GEORGIA AVE NW + SHEPHERD ST NW,,KFH,2006/06/06 00:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,2.4000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-77.025152,38.939998,BusStopPt_5893,,{03845F53-644D-4860-9E0B-635B4168C488},,,,
-76.9541282677556,38.93996979504,3463,1305761,3001456,8059,PRS,1958/09/07 00:00:00+00,REV,BUNKER HILL RD,RHODE ISLAND AVE,47,NEA,UNKNOWN,RHODE ISLAND AVE + BUNKER HILL RD,,WSV,2019/05/09 09:16:00+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,4,Y,Y,Y,NON,NON,4.9000001,N,N,Y,Y,N,N,N,N,N,N,N,NPL,150,N,Y,N,Y,U,N,N,U,-76.954126,38.939962,BusStopPt_8997,,{E9519593-EBA4-4FF2-9864-CC224B2EC3F5},,,,
-76.9804822811991,38.9399507986305,3464,1305843,1002301,21900,PRS,1948/10/24 00:00:00+00,REV,18TH ST NE,SOUTH DAKOTA AVE NE,319,FAR,UNKNOWN,SOUTH DAKOTA AVE NE + 18TH ST NE,,KFH,2006/08/18 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,<58,CON,NON,Y,N,E,6,N,N,N,NON,UNK,4,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,N,U,U,U,U,-76.98048,38.939943,BusStopPt_3800,,{67C33B9C-99F2-40CB-9F1F-62C85634F9F2},,,,
-77.0363482936838,38.9399447938479,3465,1301750,1002302,8054,PRS,1943/08/13 00:00:00+00,REV,SHEPHERD ST NW,16TH ST NW,360,FAX,BEGIN 9' N OF S CURB-EXTD N 100',16TH ST NW + SHEPHERD ST NW,,KFH,2006/06/02 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58O,CON,TRC,Y,Y,U,6,N,Y,N,NON,UNK,5.5999999,N,Y,U,Y,N,Y,U,Y,Y,Y,Y,NSG,,N,Y,U,N,U,U,U,U,-77.036346,38.939937,BusStopPt_57,,{9C2B681B-4AAF-4134-AEAF-E6C2C6EDFF02},,,,
-77.1747873445156,38.9398187889536,3466,1306320,5001701,8049,PRS,1901/01/01 00:00:00+00,UNK,DOLLEY MADISON BLVD,CHAIN BRIDGE RD,194,UNK,FRT OF RITE AID,CHAIN BRIDGE RD + DOLLEY MADISON BLVD,,KFH,2012/03/29 00:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,BSP,Y,Y,N,4,Y,Y,Y,NON,NON,8.5,N,N,N,N,N,N,Y,N,Y,N,Y,NPL,150,N,N,N,N,U,U,U,U,-77.174785,38.939811,BusStopPt_2937,,{37DD7D4A-C96A-4752-A606-99994D163300},,,,
-76.90655925757,38.9398787962434,3467,1301211,3001455,8051,PRS,1901/01/01 00:00:00+00,REV,65TH AVE,ANNAPOLIS RD,237,NEX,300' E OF MAIN ENTR TO CAP PL  (FRG PKG),ANNAPOLIS RD + 65TH AVE,,WSV,2019/04/04 13:36:41+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,3,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,NPL,150,N,Y,N,Y,U,N,N,U,-76.906557,38.939871,BusStopPt_7769,,{E17079B7-B2B4-4D79-89A9-498C152CEFE0},,,,
-77.0365443020777,38.9398997903483,3468,1301751,1002305,8058,PRS,1939/10/03 00:00:00+00,REV,SHEPHERD ST NW,16TH ST NW,181,NEA,UNKNOWN,16TH ST NW + SHEPHERD ST NW,,KFH,2006/06/02 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58O,CON,NWB,Y,Y,U,9,N,Y,N,NON,UNK,6.9000001,Y,N,Y,N,Y,N,Y,U,Y,Y,Y,NSG,,N,Y,U,N,U,U,U,U,-77.036542,38.939892,BusStopPt_3271,,{44F384D5-3C6D-4DC6-87E4-625D7FF88BE6},,,,
-76.9342162621655,38.9398427990596,3469,1301407,3002889,14683,PRS,1901/01/01 00:00:00+00,REV,ANNAPOLIS RD,EDMONSTON RD,360,FAR,UNKNOWN,EDMONSTON RD + ANNAPOLIS RD,,WSV,2018/09/26 13:10:34+00,1,FRE,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,Y,Y,N,NON,NON,1.79999995,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,NPL,150,N,N,N,Y,U,N,N,U,-76.934214,38.939835,BusStopPt_940,,{F0E1BA06-6394-4D76-9A93-4DF6281688D8},,,,
-76.9694912749334,38.9398477971998,3470,1305545,1002300,18606,PRS,1978/02/19 00:00:00+00,REV,RUSSELL AVE,EASTERN AVE NE,135,FAX,UNKNOWN,EASTERN AVE NE + RUSSELL AVE,,WSV,2018/09/24 13:21:58+00,0,EXM,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,6,N,Y,Y,NON,NON,3,N,Y,Y,Y,N,Y,E,Y,N,N,N,YMR,100,N,Y,N,N,U,N,N,U,-76.969489,38.93984,BusStopPt_6469,,{14014B1F-832E-4E14-AA1C-68F2893130B2},,,,
-77.0328293007644,38.9398437982601,3471,1301729,1002303,8056,PRS,1962/02/15 00:00:00+00,REV,SHEPHERD ST NW,14TH ST NW,180,NEA,UNKNOWN,14TH ST NW + SHEPHERD ST NW,,KFH,2006/06/02 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5.30000019,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,NSG,,N,N,U,Y,U,U,U,U,-77.032827,38.939836,BusStopPt_405,,{AFCC7DC5-7C1A-4EC9-82B2-1901820359DA},,,,
-76.7419992088239,38.9395578083705,3472,1310544,3001447,8032,PRS,1989/08/21 00:00:00+00,UNK,ENFIELD DR,NORTHVIEW DR,335,NEA,UNKNOWN,NORTHVIEW DR + ENFIELD DR,,KFH,2006/11/27 00:00:00+00,,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,8,N,Y,N,NON,UNK,10.10000038,N,N,Y,N,N,N,N,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,-76.741997,38.93955,BusStopPt_648,,{0D42A344-6B89-4B72-BBDE-19E362CA6B0D},,,,
-76.861496247515,38.9397327984731,3473,1310289,3001454,8048,PRS,1987/09/08 00:00:00+00,REV,PRESTON DR,ARDWICK ARDMORE RD,132,NEA,W OF DRWY,ARDWICK ARDMORE RD + PRESTON DR,,WSV,2019/04/02 15:22:27+00,0,EXM,NAPP,N,N,N,N,NON,EXM,EXM,E,N,E,4,Y,E,Y,NON,UPV,5.0999999,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,NPL,150,N,N,N,N,U,N,Y,U,-76.861494,38.939725,BusStopPt_1638,,{F7FD7396-29A4-43E1-ADB4-9975BB1CBD7E},,,,
-76.9892342830489,38.9397887919898,3474,1302059,1002298,8046,PRS,1901/01/01 00:00:00+00,REV,SHEPHERD ST NE,MICHIGAN AVE NE,220,NEA,UNKNOWN,MICHIGAN AVE NE + SHEPHERD ST NE,,KFH,2006/08/18 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,<58,CON,NON,Y,N,E,5,N,Y,N,NON,UNK,5.80000019,N,Y,Y,N,N,Y,Y,U,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,-76.989232,38.939781,BusStopPt_5025,,{0DA8717F-8B51-46FB-B89B-32A5126F101B},,,,
-76.9344382624755,38.9396997999716,3475,1301390,3001452,8043,PRS,1901/01/01 00:00:00+00,REV,ANNAPOLIS RD,EDMONSTON RD,180,NEA,UNKNOWN,EDMONSTON RD + ANNAPOLIS RD,,WSV,2018/09/26 13:08:12+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,5,Y,Y,Y,NON,NON,1.29999995,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,NSG,150,N,Y,N,N,U,N,Y,U,-76.934436,38.939692,BusStopPt_7178,,{E5EBEED4-DD62-4A44-9010-AAB0ACC23CE8},,,,
-76.9290242593446,38.9396878009145,3476,1301209,3001451,8042,PRS,1901/01/01 00:00:00+00,REV,53RD AVE,ANNAPOLIS RD,278,NEA,UNKNOWN,ANNAPOLIS RD + 53RD AVE,,KFH,2006/09/12 00:00:00+00,2,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,7.9000001,Y,Y,Y,Y,N,N,N,N,N,N,N,NSG,,N,N,U,N,U,U,U,U,-76.929022,38.93968,BusStopPt_8362,,{A1A6D748-816F-4EEB-B163-AFE73BDE64FE},,,,
-76.9307132664943,38.9396827967086,3477,1301210,3001453,8044,PRS,1901/01/01 00:00:00+00,UNK,BLADENSBURG ELEMENTARY SCHOOL,ANNAPOLIS RD,268,NEA,FRT,ANNAPOLIS RD + BLADENSBURG ELEMENTARY SCHOOL,,KFH,2006/09/12 00:00:00+00,,UNK,UNKW,N,Y,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,SLP,,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,N,U,U,U,U,-76.930711,38.939675,BusStopPt_1205,,{FBFC4834-9D40-4B9E-A329-546B32C297B8},,,,
-76.9803932760509,38.9396707969479,3478,1305842,1002299,8050,PRS,1948/10/24 00:00:00+00,REV,18TH ST NE,SOUTH DAKOTA AVE NE,140,NEA,UNKNOWN,SOUTH DAKOTA AVE NE + 18TH ST NE,,KFH,2006/08/18 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5.5999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-76.980391,38.939663,BusStopPt_1624,,{F8616FA6-1B1B-49A1-9357-8361D9AABDC0},,,,
-77.0216932893498,38.9396587978895,3479,1302100,1003055,13093,PRS,1986/10/10 00:00:00+00,REV,SHEPHERD ST NW,NEW HAMPSHIRE AVE NW,28,NEA,UNKNOWN,NEW HAMPSHIRE AVE NW + SHEPHERD ST NW,,KFH,2006/06/06 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,5,Y,Y,N,NON,UNK,5.30000019,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-77.021691,38.939651,BusStopPt_342,,{2A06C89A-CC18-4A4B-99DC-CFDA8CC4AC8D},,,,
-77.0248162925924,38.9396487898811,3480,1301976,1002294,8038,PRS,1901/01/01 00:00:00+00,REV,SHEPHERD ST NW,GEORGIA AVE NW,349,NEA,UNKNOWN,GEORGIA AVE NW + SHEPHERD ST NW,,KFH,2006/06/06 00:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,3.79999995,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-77.024814,38.939641,BusStopPt_8976,,{97B98612-4490-4F1B-AF57-56F0A43F6465},,,,
