OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
19519,122082,122082,CAMPBELLTON RD SW@VENETIAN DR SW,,,,,,,
19520,122084,122084,STANTON RD@CAMPBELLTON RD,,,,,,,
19521,122086,122086,STANTON RD@1665,,,,,,,
19522,122088,122088,STANTON RD@MARCEL AVE,,,,,,,
19523,122090,122090,STANTON RD@LESLIE AVE,,,,,,,
19524,122092,122092,STANTON RD@LAKE AVE SW,,,,,,,
19525,122096,122096,STANTON RD@PHILLIPS CT,,,,,,,
19526,122098,122098,STANTON RD@BAYROSE CIR,,,,,,,
19527,122100,122100,STANTON RD@MCCLELLAND AVE,,,,,,,
19528,122104,122104,STANTON RD @ SWEETBRIAR CIR,,,,,,,
19529,122106,122106,STANTON RD@ALISON CT,,,,,,,
19530,122108,122108,STANTON RD@ALISON CT,,,,,,,
19531,122110,122110,ALISON CT@1935,,,,,,,
19532,122114,122114,ALISON CT @ MYRTLE DR SW,,,,,,,
19533,122120,122120,DELOWE DR @ CAMPBELLTON RD,,,,,,,
19534,122124,122124,DELOWE DR @ ALISON CT,,,,,,,
19535,122128,122128,ALISON CT SW@MYRTLE DR SW,,,,,,,
19536,122132,122132,ALISON CT@1935,,,,,,,
19537,122136,122136,STANTON RD@ALISON CT,,,,,,,
19538,122138,122138,STANTON RD @ SWEETBRIAR CIR,,,,,,,
19539,122140,122140,STANTON RD@FORT VALLEY DR,,,,,,,
19540,122142,122142,STANTON RD@MCCLELLAND AVE,,,,,,,
19541,122144,122144,STANTON RD @ HAWTHORNE TRL,,,,,,,
19542,122146,122146,STANTON RD@PHILLIPS CT,,,,,,,
19543,122150,122150,STANTON RD@LAKE AVE SW,,,,,,,
19544,122152,122152,STANTON RD@LESLIE AVE,,,,,,,
19545,122154,122154,STANTON RD@MARCEL AVE,,,,,,,
19546,122156,122156,STANTON RD@1600,,,,,,,
19547,122158,122158,STANTON RD@CAMPBELLTON RD,,,,,,,
19548,122166,122166,SANDTOWN RD SW@LOCKHAVEN CIR,,,,,,,
19549,122168,122168,WESTRIDGE RD@SANDTOWN RD,,,,,,,
19550,122170,122170,WESTRIDGE RD SW@BAYBERRY DR SW,,,,,,,
19551,122172,122172,WESTRIDGE RD SW@VENETIAN DR SW,,,,,,,
19552,122174,122174,VENETIAN DR SW@ALDER LN SW,,,,,,,
19553,122176,122176,VENETIAN DR SW@CAHABA DR SW,,,,,,,
19554,122178,122178,VENETIAN DR SW@PINEHURST DR SW,,,,,,,
19555,122180,122180,VENETIAN DR SW@CENTRA VILLA DR SW,,,,,,,
19556,122192,122192,SANDTOWN RD SW@WICHITA DR,,,,,,,
19557,122202,122202,CENTRA VILLA DR SW @ CAMPBELLTON RD SW,,,,,,,
19558,122204,122204,CENTRA VILLA DR SW @ HONEYSUCKLE SW,,,,,,,
19559,122206,122206,CENTRA VILLA DR SW @ E CEDAR LN SW,,,,,,,
19560,122214,122214,VENETIAN DR SW@PINEHURST DR SW,,,,,,,
19561,122216,122216,VENETIAN DR SW@CAHABA DR SW,,,,,,,
19562,122218,122218,VENETIAN DR SW@ALDER  SW,,,,,,,
19563,122220,122220,VENETIAN DR SW@WILLOWBROOK DR SW,,,,,,,
19564,122222,122222,WESTRIDGE RD SW@BAYBERRY DR SW,,,,,,,
19565,122224,122224,WESTRIDGE RD SW@CUMMINGS DR SW,,,,,,,
19566,122228,122228,CASCADE AVE SW @ EASTRIDGE RD SW,,,,,,,
19567,122230,122230,CASCADE AVE SW@1113,,,,,,,
19568,122232,122232,CASCADE AVE SW@1120,,,,,,,
19569,122238,122238,CASCADE AVE SW @ CASCADE CIR SW,,,,,,,
19570,122240,122240,CASCADE AVE SW @ AVON AVE SW,,,,,,,
19571,122242,122242,CASCADE RD SW @ CENTRA VILLA DR SW,,,,,,,
19572,122244,122244,CASCADE RD SW@CENTRA VILLA DR SW,,,,,,,
19573,122250,122250,CASCADE RD SW @ POLLARD DR SW,,,,,,,
19574,122252,122252,CASCADE RD SW@POLLARD DR SW,,,,,,,
19575,122254,122254,CASCADE RD SW @ BOULEVARD LORRAINE SW,,,,,,,
19576,122255,122255,CASCADE RD SW @ VENETIAN DR SW,,,,,,,
19577,122260,122260,CASCADE RD SW@DOLPHIN DR SW,,,,,,,
19578,122280,122280,SANDTOWN RD SW@WESTRIDGE RD,,,,,,,
19579,122282,122282,SANDTOWN RD SW@MORAY ST SW,,,,,,,
19580,122284,122284,SANDTOWN RD SW@WICHITA DR SW,,,,,,,
19581,122286,122286,SANDTOWN RD SW@WICHITA DR SW,,,,,,,
19582,122288,122288,SANDTOWN RD SW@ANIWAKA AVE SW,,,,,,,
19583,122290,122290,SANDTOWN RD SW@VENETIAN DR SW,,,,,,,
19584,122292,122292,VENETIAN DR SW@WILLOW TRL SW,,,,,,,
19585,122294,122294,VENETIAN DR SW@LOCKWOOD DR SW,,,,,,,
19586,122296,122296,WESTMONT RD SW@VENETIAN DR SW,,,,,,,
19587,122298,122298,WESTMONT RD SW@1420,,,,,,,
19588,122300,122300,WESTMONT RD SW@TRACY ST,,,,,,,
19589,122302,122302,WESTMONT RD SW @ 1310,,,,,,,
19590,122304,122304,WESTMONT RD SW@AVON AVE SW,,,,,,,
19591,122306,122306,AVON AVE SW@GRAYMONT DR SW,,,,,,,
19592,122312,122312,AVON AVE SW@LORENZO DR SW,,,,,,,
19593,122316,122316,BEECHER RD SW @ BENJAMIN E MAYS DR SW,,,,,,,
19594,122318,122318,BEECHER RD SW@2356,,,,,,,
19595,122319,122319,BEECHER RD SW @ 2320,,,,,,,
19596,122320,122320,CASCADE RD SW @ VENETIAN DR SW,,,,,,,
19597,122326,122326,AVON AVE SW@KENILWORTH DR SW,,,,,,,
19598,122328,122328,WESTMONT RD SW@1285,,,,,,,
19599,122330,122330,SANDTOWN RD SW@LOCKHAVEN CIR SW,,,,,,,
19600,122334,122334,SANDTOWN RD SW@WICHITA DR SW,,,,,,,
19601,122336,122336,SANDTOWN RD SW@ANIWAKA AVE SW,,,,,,,
19602,122338,122338,SANDTOWN RD SW@VENETIAN DR SW,,,,,,,
19603,122340,122340,VENETIAN DR SW@WILLOW TRL SW,,,,,,,
19604,122342,122342,VENETIAN DR SW@LOCKWOOD DR SW,,,,,,,
19605,122344,122344,WESTMONT RD SW@VENETIAN DR SW,,,,,,,
19606,122346,122346,WESTMONT RD SW@1411,,,,,,,
19607,122348,122348,WESTMONT RD SW@TRACY ST SW,,,,,,,
19608,122350,122350,AVON AVE SW@WESTMONT RD SW,,,,,,,
19609,122352,122352,AVON AVE SW@GRAYMONT DR SW,,,,,,,
19610,122354,122354,AVON AVE SW@ELIZABETH AVE SW,,,,,,,
19611,122362,122362,DELOWE DR @ W WOODBERRY AVE,,,,,,,
19612,122369,122369,CASCADE RD SW @ BOULEVARD LORRAINE SW,,,,,,,
19613,122372,122372,CAMPBELLTON RD SW @ MYRTLE DR SW,,,,,,,
19614,122374,122374,CAMPBELLTON RD @ HONEYSUCKLE LN,,,,,,,
19615,122376,122376,CAMPBELLTON RD@HONEYSUCKLE LN,,,,,,,
19616,122380,122380,CAMPBELLTON RD@DELOWE DR,,,,,,,
19617,122382,122382,CAMPBELLTON RD@CENTRA VILLA DR,,,,,,,
19618,122384,122384,CAMPBELLTON RD@BENT CREEK WAY,,,,,,,
19619,122386,122386,BEECHER RD @ MT AIRY DR,,,,,,,
19620,122387,122387,CASCADE RD SW @ BOULEVARD GRANADA SW,,,,,,,
19621,122396,122396,AVON AVE@ELIZABETH AVE,,,,,,,
19622,122398,122398,AVON AVE@KENILWORTH DR,,,,,,,
19623,122410,122410,CAMPBELLTON RD@WILLOWBROOK DR,,,,,,,
19624,123016,123016,MURPHY AVE SW@ARDEN AVE SW,,,,,,,
19625,123018,123018,LANGSTON AVE SW@DECKNER AVE SW,,,,,,,
19626,123020,123020,LANGSTON AVE SW@MURPHY AVE SW,,,,,,,
19627,123022,123022,MURPHY AVE SW@LANGSTON AVE SW,,,,,,,
19628,123024,123024,LANGSTON AVE SW@HOOD DR SW,,,,,,,
19629,123028,123028,CAMPBELLTON RD SW@OAKLAND DR SW,,,,,,,
19630,123032,123032,CAMPBELLTON RD SW@EPWORTH ST SW,,,,,,,
19631,123036,123036,CAMPBELLTON RD SW@LORENZO DR SW,,,,,,,
19632,123064,123064,CAMPBELLTON RD SW@LORENZO DR SW,,,,,,,
19633,123068,123068,CAMPBELLTON RD SW @ RYAN ST SW,,,,,,,
19634,123072,123072,CAMPBELLTON RD SW@OAKLAND DR SW,,,,,,,
19635,123094,123094,SYLVAN RD SW@BYRON DR SW,,,,,,,
19636,123110,123110,LEE ST SW @ CAMPBELLTON RD SW,,,,,,,
19637,123124,123124,SYLVAN RD SW@BYRON DR SW,,,,,,,
19638,123126,123126,OAKLAND DR SW@ALMONT DR SW,,,,,,,
19639,123128,123128,ALMONT DR SW@INDALE PL SW,,,,,,,
19640,123130,123130,ALMONT DR SW@EDGEFIELD DR SW,,,,,,,
19641,123132,123132,ALMONT DR SW@WYLAND DR SW,,,,,,,
19642,123134,123134,WYLAND DR SW@BLUEFIELD DR SW,,,,,,,
19643,123136,123136,WYLAND DR SW@LANVALE DR SW,,,,,,,
19644,123138,123138,WYLAND DR SW@LYNFORD DR SW,,,,,,,
19645,123140,123140,WYLAND DR SW@AVON AVE SW,,,,,,,
19646,123142,123142,AVON AVE SW@LORENZO DR SW,,,,,,,
19647,123144,123144,AVON AVE SW@EPWORTH ST SW,,,,,,,
19648,123146,123146,WYLAND DR SW@EDGEFIELD DR SW,,,,,,,
19649,123148,123148,WYLAND DR SW@LANVALE DR SW,,,,,,,
19650,123150,123150,WYLAND DR SW@BLUEFIELD DR SW,,,,,,,
19651,123152,123152,WYLAND DR SW@ALMONT DR SW,,,,,,,
19652,123154,123154,ALMONT DR SW@EDGEFIELD DR SW,,,,,,,
19653,123156,123156,ALMONT DR SW@INDALE PL SW,,,,,,,
19654,123158,123158,ALMONT DR@OAKLAND DR,,,,,,,
19655,123202,123202,LANGSTON AVE@DECKNER AVE,,,,,,,
19656,123204,123204,LANGSTON AVE@HOOD DR,,,,,,,
19657,123900,123900,OAKLAND CITY STATION,,,,,,,
19658,124008,124008,METROPOLITAN PKY SW@ERIN AVE SW,,,,,,,
19659,124050,124050,METROPOLITAN PKY SW@1577,,,,,,,
19660,124052,124052,METROPOLITAN PKY SW@DECKNER AVE SW,,,,,,,
19661,124054,124054,METROPOLITAN PKY SW@GENESSEE AVE SW,,,,,,,
19662,124058,124058,METROPOLITAN PKY SW @ UNIVERSITY AVE,,,,,,,
19663,124060,124060,METROPOLITAN PKY SW@LEXINGTON AVE S,,,,,,,
19664,124062,124062,METROPOLITAN PKY SW@MAYLAND AVE SW,,,,,,,
19665,124064,124064,METROPOLITAN PKY SW@FLETCHER ST SW,,,,,,,
19666,124068,124068,METROPOLITAN PKY SW@DECKNER AVE SW,,,,,,,
19667,124070,124070,METROPOLITAN PKY SW@LYNNHAVEN DR SW,,,,,,,
19668,124074,124074,METROPOLITAN PKY SW@MANFORD RD SW,,,,,,,
19669,124076,124076,METROPOLITAN PKY SW@LEXINGTON AVE S,,,,,,,
19670,124077,124077,METROPOLITAN PKY SW@MAYLAND AVE SW,,,,,,,
19671,124078,124078,METROPOLITAN PKY SW@FLETCHER ST SW,,,,,,,
19672,124080,124080,MCDANIEL ST SW@ROY ST SW,,,,,,,
19673,124084,124084,MCDANIEL ST SW @ UNIVERSITY AVE SW,,,,,,,
19674,124086,124086,LINCOLN ST SW@THORNTON ST,,,,,,,
19675,124093,124093,METROPOLITAN PKY SW@UNIVERSITY AVE,,,,,,,
19676,124098,124098,MCDANIEL ST@1159,,,,,,,
19677,125002,125002,RIDGE AVE SW @ PULLIAM ST SW,,,,,,,
19678,125003,125003,WEYMAN AVE SW @ RIDGE AVE SW,,,,,,,
19679,125004,125004,WEYMAN AVE SW@HANK AARON DR SW,,,,,,,
19680,125010,125010,MILTON AVE SE@79,,,,,,,
19681,125024,125024,MILTON AVE SE@79,,,,,,,
19682,125028,125028,WEYMAN AVE SW@RIDGE AVE SW,,,,,,,
19683,125030,125030,RIDGE AVE SW@PULLIAM ST,,,,,,,
19684,125036,125036,PRYOR RD SW @ UNIVERSITY AVE SW,,,,,,,
19685,125038,125038,PRYOR RD SW@UNIVERSITY AVE,,,,,,,
19686,125040,125040,JONESBORO RD SE@MILLER REED AVE SE,,,,,,,
19687,125042,125042,JONESBORO RD SE@HARRIETT ST SE,,,,,,,
19688,125043,125043,JONESBORO RD SE@BISBEE AVE SE,,,,,,,
19689,125046,125046,JONESBORO RD SE@MCDONOUGH BLVD SE,,,,,,,
19690,125048,125048,MCDONOUGH BLVD SE@MARCY ST SE,,,,,,,
19691,125060,125060,MCDONOUGH BLVD SE@MARCY ST SE,,,,,,,
19692,125062,125062,MCDONOUGH BLVD SE@JONESBORO RD SE,,,,,,,
19693,125064,125064,JONESBORO RD SE@GAMMON AVE SE,,,,,,,
19694,125066,125066,JONESBORO RD SE@MARTIN AVE SE,,,,,,,
19695,125067,125067,JONESBORO RD SE@THIRKIELD AVE SE,,,,,,,
19696,125068,125068,JONESBORO RD SE@BROWN AVE SE,,,,,,,
19697,125070,125070,JONESBORO RD SE@MELDON AVE SE,,,,,,,
19698,125072,125072,JONESBORO RD SE@MOURY AVE SE,,,,,,,
19699,125074,125074,PRYOR RD SW@MANFORD RD SW,,,,,,,
19700,125094,125094,PRYOR RD SW@UNIVERSITY AVE,,,,,,,
19701,125098,125098,PRYOR RD SW@MANFORD RD SW,,,,,,,
19702,125120,125120,ARTHUR LANGFORD JR PL SW @ PRYOR RD SW,,,,,,,
19703,125122,125122,ARTHUR LANGFORD JR PL SW @ 220,,,,,,,
19704,125126,125126,ARTHUR LANGFORD JR PL SW @ JOYLAND PL,,,,,,,
19705,125128,125128,LINCOLN ST SW @ ARTHUR LANGFORD JR PL SW,,,,,,,
19706,125134,125134,ARTHUR LANGFORD JR PL SW @ 220,,,,,,,
19707,125136,125136,ARTHUR LANGFORD JR PL SW @ PRYOR RD SW,,,,,,,
19708,125138,125138,PRYOR RD SW@THIRKELD AVE,,,,,,,
19709,125214,125214,LAKEWOOD AVE SE@MCDONOUGH BLVD SE,,,,,,,
19710,125216,125216,LAKEWOOD AVE SE@HARRIETT ST SE,,,,,,,
19711,125218,125218,LAKEWOOD AVE SE@HARRIETT ST SE,,,,,,,
19712,125220,125220,LAKEWOOD AVE SE@MILLER REED AVE SE,,,,,,,
19713,125235,125235,PRYOR RD@THIRKELD AVE,,,,,,,
19714,125236,125236,THORNTON ST@THORNTON PL,,,,,,,
19715,125244,125244,WEYMAN AVE@HANK AARON DR,,,,,,,
19716,126004,126004,BOULEVARD SE @ HAMILTON AVE SE,,,,,,,
19717,126014,126014,MCDONOUGH BLVD SE@GRANT ST SE,,,,,,,
19718,126016,126016,MCDONOUGH BLVD SE@ MILLER REED AVE S,,,,,,,
19719,126018,126018,MCDONOUGH BLVD SE@SAWTELL AVE SE,,,,,,,
19720,126020,126020,MCDONOUGH BLVD SE@PARK AVE SE,,,,,,,
19721,126022,126022,MCDONOUGH BLVD SE@BOULEVARD  SE,,,,,,,
19722,126024,126024,MCDONOUGH BLVD SE@BENTEEN AVE SE,,,,,,,
19723,126026,126026,MCDONOUGH BLVD SE @ FUNSTON AVE SE,,,,,,,
19724,126030,126030,MCDONOUGH BLVD SE @ BENTEEN AVE SE,,,,,,,
19725,126032,126032,MCDONOUGH BLVD SE @ BOULEVARD  SE,,,,,,,
19726,126036,126036,MCDONOUGH BLVD SE @ GAULT ST SE,,,,,,,
19727,126038,126038,MCDONOUGH BLVD SE@SAWTELL AVE,,,,,,,
19728,126040,126040,MCDONOUGH BLVD SE @ ERIC ST SE,,,,,,,
19729,126042,126042,MCDONOUGH BLVD SE@MILLER REED AVE S,,,,,,,
19730,126044,126044,MCDONOUGH BLVD SE @ GRANT ST SE,,,,,,,
19731,126062,126062,ENGLEWOOD AVE SE @ MAILING AVE SE,,,,,,,
19732,126068,126068,ENGLEWOOD AVE SE@GAULT ST SE,,,,,,,
19733,126074,126074,CUSTER AVE SE @ FUNSTON AVE SE,,,,,,,
19734,126078,126078,CUSTER AVE SE @ BOULEVARD SE,,,,,,,
19735,126082,126082,ENGLEWOOD AVE SE@GAULT ST SE,,,,,,,
19736,126086,126086,ENGLEWOOD AVE SE@460,,,,,,,
19737,126088,126088,ENGLEWOOD AVE SE@MAILING AVE SE,,,,,,,
19738,126092,126092,HILL ST SE @ 1110,,,,,,,
19739,126094,126094,HILL ST SE@1064,,,,,,,
19740,126096,126096,HILL ST SE@FARRINGTON AVE,,,,,,,
19741,126097,126097,HILL ST SE @ TUSKEGEE ST SE,,,,,,,
19742,126098,126098,CUSTER AVE SE @ BOULEVARD SE,,,,,,,
19743,126102,126102,CUSTER AVE SE @ 930,,,,,,,
19744,126104,126104,LAKEWOOD AVE SE@MILLER REED AVE SE,,,,,,,
19745,126106,126106,LAKEWOOD AVE SE@ANNE ST SE,,,,,,,
19746,126108,126108,LAKEWOOD AVE SE@ANNE ST SE,,,,,,,
19747,126120,126120,BOULEVARD SE @ BURROUGHS ST,,,,,,,
19748,126122,126122,BOULEVARD SE @ ENGLEWOOD AVE SE,,,,,,,
19749,126123,126123,HILL ST SE @ TUSKEGEE ST SE,,,,,,,
19750,126124,126124,HILL ST SE @ FARRINGTON AVE,,,,,,,
19751,126128,126128,ENGLEWOOD AVE@HILL ST,,,,,,,
19752,126130,126130,BOULEVARD SE @ ENGLEWOOD AVE SE,,,,,,,
19753,126132,126132,BOULEVARD SE @ BURROUGHS ST,,,,,,,
19754,126134,126134,HILL ST SE @ ORMOND ST,,,,,,,
19755,126136,126136,HILL ST SE @ ATLANTA AVE,,,,,,,
19756,126142,126142,MCDONOUGH BLVD SE @ ELLEBY RD SE,,,,,,,
19757,127012,127012,MORELAND AVE SE @ CUSTER AVE SE,,,,,,,
19758,127016,127016,MORELAND AVE SE @ EASTLAND RD SE,,,,,,,
19759,127020,127020,MORELAND AVE SE @ UNITED AVE,,,,,,,
19760,127021,127021,MORELAND AVE @ VICKERS ST,,,,,,,
19761,127022,127022,UNITED AVE @ MORELAND AVE SE,,,,,,,
19762,127024,127024,UNITED AVE @ MORELAND AVE SE,,,,,,,
19763,127026,127026,UNITED AVE @ GILBERT ST,,,,,,,
19764,127028,127028,UNITED AVE @ GILBERT ST SE,,,,,,,
19765,127030,127030,UNITED AVE @ 1089,,,,,,,
19766,127032,127032,UNITED AVE @ 1098,,,,,,,
19767,127033,127033,UNITED AVE @ WOODLAND AVE,,,,,,,
19768,127034,127034,UNITED AVE @ WOODLAND AVE SE,,,,,,,
19769,127036,127036,UNITED AVE @ ALLOWAY PL,,,,,,,
19770,127038,127038,UNITED AVE @ ALLOWAY PL SE,,,,,,,
19771,127040,127040,UNITED AVE @ UNDERWOOD AVE,,,,,,,
19772,127044,127044,CUSTER AVE SE @ 1278,,,,,,,
19773,127046,127046,MORELAND AVE SE@CUSTER AVE SE,,,,,,,
19774,127050,127050,MORELAND AVE SE @ EASTLAND RD SE,,,,,,,
19775,127052,127052,MORELAND AVE SE @ VILLAGE CREEK LNDG,,,,,,,
19776,127053,127053,MORELAND AVE@SKY HAVEN RD,,,,,,,
19777,127056,127056,WOODLAND AVE SE @ WOODLAND CIR SE,,,,,,,
19778,127058,127058,WOODLAND AVE SE @ CUSTER AVE SE,,,,,,,
19779,127064,127064,CUSTER AVE SE @ MORELAND AVE SE,,,,,,,
19780,127068,127068,CUSTER AVE SE @ BENTEEN PARK DR SE,,,,,,,
19781,127082,127082,CUSTER AVE SE @ WOODLAND AVE SE,,,,,,,
19782,127084,127084,CUSTER AVE SE @ FUNSTON AVE SE,,,,,,,
19783,127086,127086,CUSTER AVE SE @ 930,,,,,,,
19784,128002,128002,FLAT SHOALS RD SE@FAYETTEVILLE RD,,,,,,,
19785,128004,128004,FLAT SHOALS RD SE@2051,,,,,,,
19786,128006,128006,FLAT SHOALS RD SE@KEYSTONE DR,,,,,,,
19787,128008,128008,BOULDERVIEW DR SE @ 1882,,,,,,,
19788,128010,128010,BOULDERVIEW DR SE @ ROLLINGWOOD LN,,,,,,,
19789,128012,128012,ROLLINGWOOD LN SE @ 2796,,,,,,,
19790,128013,128013,ROLLINGWOOD LN SE@2740,,,,,,,
19791,128016,128016,ROLLINGWOOD LN SE @ 2684,,,,,,,
19792,128018,128018,ROLLINGWOOD LN SE@FLINTWOOD DR,,,,,,,
19793,128020,128020,FLINTWOOD DR SE@FLAGSTONE DR,,,,,,,
19794,128022,128022,VICKI LN SE@FLAGSTONE DR,,,,,,,
19795,128024,128024,VICKI LN SE@1897,,,,,,,
19796,128026,128026,WELLAND AVE SE @ BRANNEN RD SE,,,,,,,
19797,128028,128028,BRANNEN RD SE @ BOULDER RD SE,,,,,,,
19798,128030,128030,BRANNEN RD SE @ 2190,,,,,,,
19799,128032,128032,BRANNEN RD SE @ 2154,,,,,,,
19800,128034,128034,BRANNEN RD SE @ FLAGSTONE DR SE,,,,,,,
19801,128036,128036,BRANNEN RD SE @ ROCKCLIFF RD SE,,,,,,,
19802,128038,128038,BRANNEN RD SE @ DIANNE CT SE,,,,,,,
19803,128042,128042,BRANNEN RD SE @ CECILIA DR SE,,,,,,,
19804,128048,128048,BOULDERCREST DR SE @ FAYETTEVILLE RD SE,,,,,,,
19805,128050,128050,BOULDERCREST DR SE @ SMITH ST SE,,,,,,,
19806,128052,128052,BOULDERCREST DR SE @ MARY DELL DR SE,,,,,,,
19807,128054,128054,BOULDERCREST DR SE @ WAINWRIGHT DR SE,,,,,,,
19808,128056,128056,BOULDERCREST DR SE @ LOCHLAND RD SE,,,,,,,
19809,128058,128058,BOULDERCREST DR SE @ SMITH ST SE,,,,,,,
19810,128060,128060,BOULDERCREST DR SE @ SARGENT AVE SE,,,,,,,
19811,128062,128062,CECILIA DR SE @ BOULDERCREST RD SE,,,,,,,
19812,128064,128064,BRANNEN RD SE @ ROCKCLIFF RD SE,,,,,,,
19813,128068,128068,BRANNEN RD SE @ FLAGSTONE DR SE,,,,,,,
19814,128070,128070,ROLLINGWOOD LN SE @ FLINTWOOD DR SE,,,,,,,
19815,128074,128074,BOULDERCREST RD SE @ 2000,,,,,,,
19816,128076,128076,BOULDERCREST RD SE@SUGAR CREEK LN SE,,,,,,,
19817,128078,128078,BOULDERCREST RDSE@MARY LOU LN SE,,,,,,,
19818,128082,128082,BOULDERCREST RD@GATES DR SE,,,,,,,
19819,128084,128084,BOULDERCREST RD SE@SUGAR MILL DR,,,,,,,
19820,128086,128086,BOULDERCREST RD SE@BOULDERWOODS DR,,,,,,,
19821,128088,128088,BOULDERCREST RD SE @ FOXHALL LN SE,,,,,,,
19822,128092,128092,BOULDERCREST RD SE@1470,,,,,,,
19823,128094,128094,BOULDERCREST RD SE @ CECILIA DR SE,,,,,,,
19824,128104,128104,EASTLAND RD SE@GLYNN DR SE,,,,,,,
19825,128108,128108,EASTLAND RD SE @ MCKENZIE TRCE SE,,,,,,,
19826,128110,128110,CUSTER AVE SE @ EASTLAND RD SE,,,,,,,
19827,128112,128112,CUSTER AVE SE @ 1410,,,,,,,
19828,128114,128114,CUSTER AVE SE @ 1378,,,,,,,
19829,128128,128128,FLAT SHOALS RD SE @ KEYSTONE DR,,,,,,,
19830,128130,128130,FLAT SHOALS RD@2051,,,,,,,
19831,128132,128132,FLAT SHOALS RD SE@FAYETTEVILLE RD,,,,,,,
19832,128134,128134,CUSTER AVE SE @ 1278,,,,,,,
19833,128136,128136,CUSTER AVE SE@1403,,,,,,,
19834,128138,128138,CUSTER AVE SE @ THE MANOR,,,,,,,
19835,128142,128142,EASTLAND RD SE @ FLATWOOD DR SE,,,,,,,
19836,128144,128144,EASTLAND RD SE@GLYNN DR SE,,,,,,,
19837,128146,128146,EASTLAND RD SE@HAZEL DR SE,,,,,,,
19838,128151,128151,BOULDERCREST DR SE @ FAYETTEVILLE RD SE,,,,,,,
19839,128152,128152,BOULDERCREST RD SE @ 1504,,,,,,,
19840,128153,128153,BOULDERCREST RD@CECILIA DR,,,,,,,
19841,128156,128156,BOULDERCREST RD SE@SUGAR CREEK LN S,,,,,,,
19842,128158,128158,BOULDERCREST RD SE@2000,,,,,,,
19843,128169,128169,VICKI LN SE@FLAGSTONE DR SE,,,,,,,
19844,128170,128170,FLINTWOOD DR SE @ ROCKCLIFF RD SE,,,,,,,
19845,128176,128176,BOULDERCREST RD@TOWN COUNTRY DR,,,,,,,
19846,128184,128184,BOULDERCREST RD@1470,,,,,,,
19847,128186,128186,BOULDERCREST RD @ MARY LOU LN,,,,,,,
19848,128188,128188,BOULDERCREST RD@1725,,,,,,,
19849,128190,128190,CECILIA DR SE @ BOULDERCREST RD SE,,,,,,,
19850,128192,128192,BOULDERCREST DR SE @ ORANGE BLOSSOM TER SE,,,,,,,
19851,128196,128196,BOULDERCREST RD SE@GATES DR SE,,,,,,,
19852,129002,129002,SOMBRERO WAY SE @ HORSESHOE DR SE,,,,,,,
19853,129004,129004,HORSESHOE DR@WEE KIRK RD,,,,,,,
19854,129005,129005,WHITES MILL RD @ BRANDENBERRY DR,,,,,,,
19855,129006,129006,WEE KIRK RD SE @ CLOVERLEAF DR SE,,,,,,,
19856,129008,129008,WEE KIRK RD SE @ GRESHAM RD SE,,,,,,,
19857,129009,129009,FLAT SHOALS RD @ COOK RD,,,,,,,
19858,129010,129010,GRESHAM RD SE @ 2926,,,,,,,
19859,129011,129011,FLAT SHOALS RD @ 2ND AVE,,,,,,,
19860,129012,129012,GRESHAM RD SE @ TALLY HO DR SE,,,,,,,
19861,129014,129014,BOULDERVIEW DR SE @ SAHARA DR,,,,,,,
19862,129016,129016,GRESHAM RD SE @ ZANE GREY DR,,,,,,,
19863,129018,129018,BOULDERVIEW DR SE @ HORSESHOE DR SE,,,,,,,
19864,129022,129022,VICKI LN SE@GRESHAM RD,,,,,,,
19865,129050,129050,FLAT SHOALS RD@REXFORD DR,,,,,,,
19866,129060,129060,FLAT SHOALS RD@FLAT SHOALS TER,,,,,,,
19867,129064,129064,FLAT SHOALS RD @ CLIFTON CHURCH RD SE,,,,,,,
19868,129066,129066,CLIFTON SPRINGS RD@CLIFTON CHURCH,,,,,,,
19869,129094,129094,CLIFTON CHURCH RD @ GRESHAM RD,,,,,,,
19870,129096,129096,GRESHAM RD SE @ COTTONWOOD DR,,,,,,,
19871,129098,129098,CORRAL DR SE @ GRESHAM RD SE,,,,,,,
19872,129100,129100,CORRAL DR SE @ SOMBRERO WAY SE,,,,,,,
19873,129107,129107,HORSESHOE DR SE @ APACHE TRL SE,,,,,,,
19874,129120,129120,TILSON RD@CRANBROOKE DR,,,,,,,
19875,129122,129122,TILSON RD@DAWN DR,,,,,,,
19876,129124,129124,TILSON RD@WALLINGFORD DR,,,,,,,
19877,129126,129126,TILSON RD@MARK TRL,,,,,,,
19878,129152,129152,2ND AVE @ TRAILWOOD RD,,,,,,,
19879,129164,129164,TILSON RD@WALLINGFORD DR,,,,,,,
19880,129166,129166,TILSON RD@DAWN DR,,,,,,,
19881,129168,129168,TILSON RD@FAIR LN,,,,,,,
19882,129169,129169,TILSON RD@TYLER WAY,,,,,,,
19883,129180,129180,CANDLER RD @ 2365,,,,,,,
19884,129182,129182,2ND AVE @ LONGDALE DR,,,,,,,
19885,129186,129186,2ND AVE @ JOSEPH CT,,,,,,,
19886,129190,129190,TILSON RD @ STARLINE DR,,,,,,,
19887,129192,129192,TILSON RD @ BIXLER CIR,,,,,,,
19888,129198,129198,TILSON RD @ TILSON CIR,,,,,,,
19889,129202,129202,TILSON RD @ TILSON RIDGE LN,,,,,,,
